Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,altLabel,comment,http://www.geneontology.org/formats/oboInOwl#hasDbXref,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.w3.org/2004/02/skos/core#notation,id,label,may_be_caused_by,may_cause
rgo:26705,congenital ocular fibrosis,,,false,,,rgo:00000,,,,,RGO:26705,RGO:26705,congenital ocular fibrosis,,
rgo:26706,gastrointestinal dysmotility,,,false,,,rgo:00000,,,HP:0002579,,RGO:26706,RGO:26706,gastrointestinal dysmotility,,
rgo:26702,hypoglossia,,,false,,,rgo:00000,,,ICD10CM:Q38.3|SNOMEDCT:32614006|HP:0000171,,RGO:26702,RGO:26702,hypoglossia,,
rgo:26700,external ophthalmoplegia,,,false,,,rgo:00000,,,SNOMEDCT:19373007|HP:0000544,,RGO:26700,RGO:26700,external ophthalmoplegia,,
rgo:26709,retinal degeneration,,,false,,,rgo:00000,,,SNOMEDCT:95695004|DOID:8466|HP:0000546,,RGO:26709,RGO:26709,retinal degeneration,,
rgo:26703,Pierre Robin anomaly,,,false,,,rgo:00000,,,,,RGO:26703,RGO:26703,Pierre Robin anomaly,,
rgo:26707,leukoencephalopathy,,,false,,,rgo:00000,,,SNOMEDCT:22811006|DOID:644|HP:0002352,,RGO:26707,RGO:26707,leukoencephalopathy,,
rgo:05557,annular abdominal calcification,,,false,,,rgo:00000,,,,,RGO:05557,RGO:05557,annular abdominal calcification,,
rgo:05550,liver transplant rejection,,,false,,,rgo:00000,,,SNOMEDCT:235911006|ICD10CM:T86.41,,RGO:05550,RGO:05550,liver transplant rejection,,
rgo:05552,laceration,,,false,,,rgo:00000,,,SNOMEDCT:312608009|SNOMEDCT:35933005|RADLEX:RID4734,,RGO:05552,RGO:05552,laceration,,
rgo:05553,focal fatty infiltration of liver,,,false,,,rgo:00000,focal hepatic steatosis|focal fatty change of liver,,,,RGO:05553,RGO:05553,focal fatty infiltration of liver,,
rgo:05551,focal hypodense liver lesion,,,false,,,rgo:00000,,,,,RGO:05551,RGO:05551,focal hypodense liver lesion,,
rgo:05555,cryptococcus microabscesses,,,false,,,rgo:00000,,,,,RGO:05555,RGO:05555,cryptococcus microabscesses,,
rgo:31051,erosion of the sternoclavicular joint,,,false,,,rgo:31047,,,,,RGO:31051,RGO:31051,erosion of the sternoclavicular joint,,
rgo:31059,congenital absence of pedicle,,,false,,,rgo:00000,,,,,RGO:31059,RGO:31059,congenital absence of pedicle,,
rgo:31055,absent rib,,,false,,,rgo:00000,,,,,RGO:31055,RGO:31055,absent rib,,
rgo:31054,rib resection,,,false,,,rgo:00000,,,,,RGO:31054,RGO:31054,rib resection,,
rgo:31058,avulsed nerve root diverticulum,,,false,,,rgo:00000,,,,,RGO:31058,RGO:31058,avulsed nerve root diverticulum,,
rgo:31050,fusion of the sternomanubrial synchondrosis,,,false,,,rgo:31046,,,,,RGO:31050,RGO:31050,fusion of the sternomanubrial synchondrosis,,
rgo:31056,hypoplastic rib,,,false,,,rgo:00000,,,,,RGO:31056,RGO:31056,hypoplastic rib,,
rgo:31053,fusion of the sternoclavicular joint,,,false,,,rgo:31047,,,,,RGO:31053,RGO:31053,fusion of the sternoclavicular joint,,
rgo:31057,coarctation of thoracic aorta,,,false,,,rgo:00000,,,,,RGO:31057,RGO:31057,coarctation of thoracic aorta,,
rgo:31052,sclerosis of the sternoclavicular joint,,,false,,,rgo:31047,,,,,RGO:31052,RGO:31052,sclerosis of the sternoclavicular joint,,
rgo:03244,immobilization,,,false,,,rgo:00000,cast syndrome,,SNOMEDCT:257884004,,RGO:03244,RGO:03244,immobilization,,
rgo:03242,idiopathic calcinosis,,,false,,,rgo:00000,,,,,RGO:03242,RGO:03242,idiopathic calcinosis,,
rgo:03249,ileal prolapse,,,false,,,rgo:00000,,,,,RGO:03249,RGO:03249,ileal prolapse,,
rgo:03246,imperforate anus,,,false,,,rgo:00000,,,ICD10CM:Q42.3|SNOMEDCT:204731006|DOID:10488|HP:0002023,,RGO:03246,RGO:03246,imperforate anus,,
rgo:03248,anal stenosis,,,false,,,rgo:00000,,,SNOMEDCT:69914001|HP:0002025,,RGO:03248,RGO:03248,anal stenosis,,
rgo:03243,hypertrophic pyloric stenosis,,,false,,,rgo:00000,infantile pyloric hypertrophy,,RADLEX:RID5035|DOID:12638,,RGO:03243,RGO:03243,hypertrophic pyloric stenosis,,
rgo:05642,nonvisualization of gallbladder,,,false,,,rgo:00000,nonvisualized gallbladder|gallbladder nonvisualization,,SNOMEDCT:224405004|ICD10CM:R93.2,,RGO:05642,RGO:05642,nonvisualization of gallbladder,,
rgo:05640,perineal fistula,,,false,,,rgo:00000,,,SNOMEDCT:284077005|HP:0004871,,RGO:05640,RGO:05640,perineal fistula,,
rgo:05646,last trimester of pregnancy,,,false,,,rgo:00000,,,SNOMEDCT:41587001,,RGO:05646,RGO:05646,last trimester of pregnancy,,
rgo:05647,stone in cystic duct remnant,,,false,,,rgo:00000,,,,,RGO:05647,RGO:05647,stone in cystic duct remnant,,
rgo:05641,pelvic fistula,,,false,,,rgo:00000,,,,,RGO:05641,RGO:05641,pelvic fistula,,
rgo:05648,stone in common duct,,,false,,,rgo:00000,,,,,RGO:05648,RGO:05648,stone in common duct,,
rgo:05649,nonshadowing lesion in the gallbladder,,,false,,,rgo:00000,,,,,RGO:05649,RGO:05649,nonshadowing lesion in the gallbladder,,
rgo:12400,enlarged distal femoral intercondylar notch,,,false,,,rgo:00000,,,,,RGO:12400,RGO:12400,enlarged distal femoral intercondylar notch,,
rgo:12402,tuberculous arthritis,,,false,,,rgo:08596,,,SNOMEDCT:190710003|RADLEX:RID34699|ICD10CM:A18.01,,RGO:12402,RGO:12402,tuberculous arthritis,,
rgo:12406,femoral anteversion,,,false,,,rgo:00000,,,,,RGO:12406,RGO:12406,femoral anteversion,,
rgo:12404,vitamin D-resistant rickets,,,false,,,rgo:00000,,,ICD10CM:E83.31|SNOMEDCT:82236004,,RGO:12404,RGO:12404,vitamin D-resistant rickets,,
rgo:12403,enlarged medial femoral condyle,,,false,,,rgo:00000,,,,,RGO:12403,RGO:12403,enlarged medial femoral condyle,,
rgo:24374,GCSF therapy,,,false,,,rgo:00000,,,,,RGO:24374,RGO:24374,GCSF therapy,,
rgo:24372,zeolite inhalation,,,false,,,rgo:00000,Erionite,,,,RGO:24372,RGO:24372,zeolite inhalation,,
rgo:24377,missing central incisors,,,false,,,rgo:00000,,,HP:0006289,,RGO:24377,RGO:24377,missing central incisors,,
rgo:24378,basal encephalocele,,,false,,,rgo:00000,,,ORDO:268829|HP:0011817,,RGO:24378,RGO:24378,basal encephalocele,,
rgo:24379,transsphenoid encephalocele,,,false,,,rgo:00000,,,,,RGO:24379,RGO:24379,transsphenoid encephalocele,,
rgo:24371,nodular sclerosing Hodgkin lymphoma,,,false,,,rgo:00000,,,ORDO:98843,,RGO:24371,RGO:24371,nodular sclerosing Hodgkin lymphoma,,
rgo:24370,tabacosis,,,false,,,rgo:00000,,,,,RGO:24370,RGO:24370,tabacosis,,
rgo:24249,dental caries,,,false,,,rgo:00000,,,ICD10CM:K02|SNOMEDCT:80967001|DOID:216|HP:0000670,,RGO:24249,RGO:24249,dental caries,,
rgo:24242,acrofacial dysostosis Nager type,,,false,,,rgo:00000,,,,,RGO:24242,RGO:24242,acrofacial dysostosis Nager type,,
rgo:24240,absence of tongue,,,false,,,rgo:00000,,,HP:0012730,,RGO:24240,RGO:24240,absence of tongue,,
rgo:24247,mouth cancer,,,false,,,rgo:00000,,,SNOMEDCT:363505006,,RGO:24247,RGO:24247,mouth cancer,,
rgo:24246,idiopathic hyperdontia,,,false,,,rgo:00000,,,,,RGO:24246,RGO:24246,idiopathic hyperdontia,,
rgo:24243,acrofacial dysostosis Miller type,,,false,,,rgo:00000,,,,,RGO:24243,RGO:24243,acrofacial dysostosis Miller type,,
rgo:24244,acrofacial dysostosis Weyers type,,,false,,,rgo:00000,,,ORDO:952,,RGO:24244,RGO:24244,acrofacial dysostosis Weyers type,,
rgo:24241,severe hypoplasia of tongue,,,false,,,rgo:00000,,,,,RGO:24241,RGO:24241,severe hypoplasia of tongue,,
rgo:35300,early-onset progressive neurodegeneration,,,false,,,rgo:00000,,,,,RGO:35300,RGO:35300,early-onset progressive neurodegeneration,,
rgo:35306,mandibulofacial dysostosis - macroblepharon - macrostomia,,,false,,,rgo:00000,macroblepharon - ectropion - hypertelorism - macrostomia syndrome,,ORDO:357158,,RGO:35306,RGO:35306,mandibulofacial dysostosis - macroblepharon - macrostomia,,
rgo:35301,facial dysmorphism - immunodeficiency - livedo - short stature,,,false,,,rgo:00000,FILS syndrome,,ORDO:352712,,RGO:35301,RGO:35301,facial dysmorphism - immunodeficiency - livedo - short stature,,
rgo:35305,sleep disorder,,,false,,,rgo:00000,,,SNOMEDCT:39898005|DOID:535,,RGO:35305,RGO:35305,sleep disorder,,
rgo:35302,livedo,,,false,,,rgo:00000,,,SNOMEDCT:247478000,,RGO:35302,RGO:35302,livedo,,
rgo:35304,intellectual deficit - hypotonia - spasticity - sleep disorder,,,false,,,rgo:00000,,,ORDO:356996,,RGO:35304,RGO:35304,intellectual deficit - hypotonia - spasticity - sleep disorder,,
rgo:35307,macroblepharon,,,false,,,rgo:00000,,,,,RGO:35307,RGO:35307,macroblepharon,,
rgo:35309,short ulna - dysmorphism - hypotonia - intellectual deficit,,,false,,,rgo:00000,,,ORDO:357175,,RGO:35309,RGO:35309,short ulna - dysmorphism - hypotonia - intellectual deficit,,
rgo:22297,achalasia-adrenal-alacrima syndrome,,,false,,,rgo:00000,Allgrove syndrome,,,,RGO:22297,RGO:22297,achalasia-adrenal-alacrima syndrome,,
rgo:22293,measles pneumonia,,,false,,,rgo:00000,,,SNOMEDCT:195900001,,RGO:22293,RGO:22293,measles pneumonia,,
rgo:22294,old pleural empyema,,,false,,,rgo:00000,,,,,RGO:22294,RGO:22294,old pleural empyema,,
rgo:22292,organized pneumonia,,,false,,,rgo:00000,,,SNOMEDCT:68409003,,RGO:22292,RGO:22292,organized pneumonia,,
rgo:22295,intrathoracic thyroid,,,false,,,rgo:00000,,,,,RGO:22295,RGO:22295,intrathoracic thyroid,,
rgo:22299,congenital adrenal hypoplasia,,,false,,,rgo:00000,,,SNOMEDCT:93235007|DOID:0080156|HP:0008244,,RGO:22299,RGO:22299,congenital adrenal hypoplasia,,
rgo:00881,intussusception,,,false,,,rgo:00000,,,RADLEX:RID4943|SNOMEDCT:35327006|ICD10CM:K56.1|DOID:8446|HP:0002576,,RGO:00881,RGO:00881,intussusception,,
rgo:00887,laxative abuse,,,false,,,rgo:00000,cathartic abuse|purgative abuse,,SNOMEDCT:280982009,,RGO:00887,RGO:00887,laxative abuse,,
rgo:00884,diverticulitis,,,false,,,rgo:00000,acute diverticulitis,,SNOMEDCT:307496006|RADLEX:RID3409|SNOMEDCT:18126004|DOID:7475,,RGO:00884,RGO:00884,diverticulitis,,
rgo:19027,asymmetrical cystic mass in fetal brain,,,false,,,rgo:00000,,,,,RGO:19027,RGO:19027,asymmetrical cystic mass in fetal brain,,
rgo:19021,exencephaly,,,false,,,rgo:00000,,,SNOMEDCT:84461004|HP:0030769,,RGO:19021,RGO:19021,exencephaly,,
rgo:19022,fetal demise,,,false,,,rgo:00000,dead fetus,,,,RGO:19022,RGO:19022,fetal demise,,
rgo:19025,midline cystic mass in fetal brain,,,false,,,rgo:00000,midline cystic fetal brain mass,,,,RGO:19025,RGO:19025,midline cystic mass in fetal brain,,
rgo:19023,open neural tube defect,,,false,,,rgo:00000,,,,,RGO:19023,RGO:19023,open neural tube defect,,
rgo:19020,cephalocele,,,false,,,rgo:00000,,,SNOMEDCT:55999004|HP:0011815,,RGO:19020,RGO:19020,cephalocele,,
rgo:29517,pleuropulmonary blastoma-Wilms tumor association,,,false,,,rgo:00000,,,,,RGO:29517,RGO:29517,pleuropulmonary blastoma-Wilms tumor association,,
rgo:29512,oral leukoplakia associated with tylosis and esophageal carcinoma,,,false,,,rgo:00000,,,,,RGO:29512,RGO:29512,oral leukoplakia associated with tylosis and esophageal carcinoma,,
rgo:29519,porphyria cutanea tarda,,,false,,,rgo:00000,,,ICD10CM:E80.1|ORDO:101330|SNOMEDCT:61860000|DOID:3132,,RGO:29519,RGO:29519,porphyria cutanea tarda,,
rgo:29513,OSLAM syndrome,,,false,,,rgo:00000,,,ORDO:2760,,RGO:29513,RGO:29513,OSLAM syndrome,,
rgo:08562,Langerhans cell histiocytosis,,,false,,,rgo:25505,LCH|histiocytosis X,,SNOMEDCT:128809007|RADLEX:RID3846|SNOMEDCT:65399007|ORDO:389,,RGO:08562,RGO:08562,Langerhans cell histiocytosis,,
rgo:08568,surgical ciliated cyst,,,false,,,rgo:00000,,,SNOMEDCT:109361004,,RGO:08568,RGO:08568,surgical ciliated cyst,,
rgo:08560,epithelial papilloma,,,false,,,rgo:00000,,,,,RGO:08560,RGO:08560,epithelial papilloma,,
rgo:08569,fluid-filled sinus mass,,,false,,,rgo:00000,,,,,RGO:08569,RGO:08569,fluid-filled sinus mass,,
rgo:18640,petrous apicitis,,,false,,,rgo:00000,,,RADLEX:RID3537,,RGO:18640,RGO:18640,petrous apicitis,,
rgo:18643,salivary gland lesion,,,false,,,rgo:00000,,,,,RGO:18643,RGO:18643,salivary gland lesion,,
rgo:18646,intraparotid lymphadenopathy,,,false,,,rgo:00000,,,,,RGO:18646,RGO:18646,intraparotid lymphadenopathy,,
rgo:12270,familial glenoid hypoplasia,,,false,,,rgo:00000,,,,,RGO:12270,RGO:12270,familial glenoid hypoplasia,,
rgo:12276,platyspondylic lethal skeletal dysplasia Luton type,,,false,,,rgo:23812,PLSD Luton type,,,,RGO:12276,RGO:12276,platyspondylic lethal skeletal dysplasia Luton type,,
rgo:12277,scapuloiliac dysostosis,,,false,,,rgo:00000,,,,,RGO:12277,RGO:12277,scapuloiliac dysostosis,,
rgo:12278,scapular lesion in an infant or child,,,false,,,rgo:00000,,,,,RGO:12278,RGO:12278,scapular lesion in an infant or child,,
rgo:14286,pulmonary edema,,,false,,,rgo:00000,,,ICD10CM:J81|SNOMEDCT:19242006|RADLEX:RID4866|DOID:11396|HP:0100598,,RGO:14286,RGO:14286,pulmonary edema,,
rgo:33819,3-methylglutaconic aciduria type 1,,,false,,,rgo:27498,,,SNOMEDCT:237951008|DOID:0110002|ORDO:67046,,RGO:33819,RGO:33819,3-methylglutaconic aciduria type 1,,
rgo:03722,lye ingestion,,,false,,,rgo:00000,,,,,RGO:03722,RGO:03722,lye ingestion,,
rgo:03724,candidiasis,,,false,,,rgo:00000,Candida infection|moniliasis,,ICD10CM:B37|SNOMEDCT:78048006|DOID:1508,,RGO:03724,RGO:03724,candidiasis,,
rgo:03725,gastroesophageal reflux,,,false,,,rgo:00000,,,RADLEX:RID5260|DOID:8534|HP:0002020,,RGO:03725,RGO:03725,gastroesophageal reflux,,
rgo:00943,histoplasmosis,,,false,,,rgo:00000,,,ICD10CM:B39|SNOMEDCT:12962009|DOID:1731|ORDO:390,,RGO:00943,RGO:00943,histoplasmosis,,
rgo:00941,normal lymphoid follicles,,,false,,,rgo:00000,,,,,RGO:00941,RGO:00941,normal lymphoid follicles,,
rgo:00946,ulcerative colitis,,,false,,,rgo:11545|rgo:12800,UC,,SNOMEDCT:64766004|ICD10CM:K51|RADLEX:RID3476|DOID:8577|HP:0100279,,RGO:00946,RGO:00946,ulcerative colitis,,
rgo:00945,mycobacterial enteritis,,,false,,,rgo:00000,,,,,RGO:00945,RGO:00945,mycobacterial enteritis,,
rgo:17771,vaginal fistula,,,false,,,rgo:00000,,,HP:0004320,,RGO:17771,RGO:17771,vaginal fistula,,
rgo:17779,osteomyelitis of pelvic bones,,,false,,,rgo:00000,,,,,RGO:17779,RGO:17779,osteomyelitis of pelvic bones,,
rgo:17770,tuberculous salpingitis,,,false,,,rgo:00000,,,SNOMEDCT:49558004|DOID:0050166,,RGO:17770,RGO:17770,tuberculous salpingitis,,
rgo:18464,fungal meningitis,,,false,,,rgo:00000,,,SNOMEDCT:24321005|DOID:11608,,RGO:18464,RGO:18464,fungal meningitis,,
rgo:18465,postradiation vessel enlargement,,,false,,,rgo:00000,,,,,RGO:18465,RGO:18465,postradiation vessel enlargement,,
rgo:08375,antrochoanal polyp,,,false,,,rgo:00000,,,,,RGO:08375,RGO:08375,antrochoanal polyp,,
rgo:29881,synotia,,,false,,,rgo:00000,,,SNOMEDCT:77471004|HP:0100663,,RGO:29881,RGO:29881,synotia,,
rgo:29887,U-shaped cleft palate,,,false,,,rgo:00000,,,,,RGO:29887,RGO:29887,U-shaped cleft palate,,
rgo:29883,hypognathia,,,false,,,rgo:00000,,,,,RGO:29883,RGO:29883,hypognathia,,
rgo:29888,anodontia,,,false,,,rgo:00000,,,SNOMEDCT:26624006|ICD10CM:K00.0|DOID:13714|HP:0000674|ORDO:99797,,RGO:29888,RGO:29888,anodontia,,
rgo:29885,hypoplastic nasal alae,,,false,,,rgo:00000,,,HP:0000430,,RGO:29885,RGO:29885,hypoplastic nasal alae,,
rgo:29884,congenital mandibular hypoplasia,,,false,,,rgo:00000,,,SNOMEDCT:32958008,,RGO:29884,RGO:29884,congenital mandibular hypoplasia,,
rgo:29880,agnathia,,,false,,,rgo:00000,,,SNOMEDCT:91922000|HP:0009939,,RGO:29880,RGO:29880,agnathia,,
rgo:29889,vascular lesions with lymphoid and eosinophilic infiltrates,,,false,,,rgo:00000,,,,,RGO:29889,RGO:29889,vascular lesions with lymphoid and eosinophilic infiltrates,,
rgo:13501,acyanotic congenital heart disease with increased pulmonary vascularity,,,false,,,rgo:00000,,,,,RGO:13501,RGO:13501,acyanotic congenital heart disease with increased pulmonary vascularity,,
rgo:13503,cyanotic congenital heart disease with increased pulmonary vascularity,,,false,,,rgo:00000,,,,,RGO:13503,RGO:13503,cyanotic congenital heart disease with increased pulmonary vascularity,,
rgo:13509,tricuspid atresia without PS,,,false,,,rgo:01954,,,,,RGO:13509,RGO:13509,tricuspid atresia without PS,,
rgo:13508,single ventricle      without PS,,,false,,,rgo:00000,,,,,RGO:13508,RGO:13508,single ventricle      without PS,,
rgo:16164,localized elevation of hemidiaphragm,,,false,,,rgo:00000,diaphragmatic scalloping|mogul of diaphragm|scalloping of diaphragm|scalloping of hemidiaphragm,,,,RGO:16164,RGO:16164,localized elevation of hemidiaphragm,,
rgo:02328,passive hepatic congestion,,,false,,,rgo:00000,,,,,RGO:02328,RGO:02328,passive hepatic congestion,,
rgo:02324,proteinaceous material in dependent portion of abscess or hematoma,,,false,,,rgo:00000,,,,,RGO:02324,RGO:02324,proteinaceous material in dependent portion of abscess or hematoma,,
rgo:02327,extrinsic compression of hepatic veins,,,false,,,rgo:00000,,,,,RGO:02327,RGO:02327,extrinsic compression of hepatic veins,,
rgo:15382,postintubation tracheal granuloma in neonate,,,false,,,rgo:00000,,,,,RGO:15382,RGO:15382,postintubation tracheal granuloma in neonate,,
rgo:15386,tracheocele,,,false,,,rgo:00000,,,SNOMEDCT:33094002,,RGO:15386,RGO:15386,tracheocele,,
rgo:15383,large trachea,,,false,,,rgo:00000,enlarged trachea|tracheal enlargement,,,,RGO:15383,RGO:15383,large trachea,,
rgo:15385,immunoglobulin deficiency,,,false,,,rgo:00000,,,SNOMEDCT:417167007|HP:0004313,,RGO:15385,RGO:15385,immunoglobulin deficiency,,
rgo:15387,diffuse tracheal narrowing,,,false,,,rgo:00000,,,,,RGO:15387,RGO:15387,diffuse tracheal narrowing,,
rgo:15388,croup,,,false,,,rgo:00000,laryngotracheobronchitis,,SNOMEDCT:71186008|RADLEX:RID3400|DOID:9395,,RGO:15388,RGO:15388,croup,,
rgo:09595,compression fracture,,,false,,,rgo:00000,,,RADLEX:RID4658|SNOMEDCT:443395009|SNOMEDCT:21947006|HP:0002953,,RGO:09595,RGO:09595,compression fracture,,
rgo:09596,Desbuquois dysplasia,,,false,,,rgo:00000,Desbuquois syndrome,,DOID:0060462|ORDO:1425,,RGO:09596,RGO:09596,Desbuquois dysplasia,,
rgo:09592,radiation therapy atrophy,,,false,,,rgo:00000,,,,,RGO:09592,RGO:09592,radiation therapy atrophy,,
rgo:09599,pseudodiastrophic dysplasia,,,false,,,rgo:00000,,,SNOMEDCT:254058002|ORDO:85174,,RGO:09599,RGO:09599,pseudodiastrophic dysplasia,,
rgo:09591,generalized weakness,,,false,,,rgo:00000,,,HP:0003324,,RGO:09591,RGO:09591,generalized weakness,,
rgo:09593,cervical kyphosis,,,false,,,rgo:00000,,,SNOMEDCT:298393001|HP:0002947,,RGO:09593,RGO:09593,cervical kyphosis,,
rgo:27894,Cochin Jewish disorder,,,false,,,rgo:00000,,,,,RGO:27894,RGO:27894,Cochin Jewish disorder,,
rgo:27895,Satoyoshi syndrome,,,false,,,rgo:00000,,,ORDO:3130,,RGO:27895,RGO:27895,Satoyoshi syndrome,,
rgo:27897,vinyl chloride exposure,,,false,,,rgo:00000,,,,,RGO:27897,RGO:27897,vinyl chloride exposure,,
rgo:27898,adducted thumbs-clubfoot syndrome,,,false,,,rgo:00000,Adducted Thumb-Clubfoot syndrome,,,,RGO:27898,RGO:27898,adducted thumbs-clubfoot syndrome,,
rgo:14505,idiopathic pulmonary fibrosis,,,false,,,rgo:00000,UIP|diffuse interstitial fibrosis|diffuse chronic fibrosing interstitial pneumonitis|muscular cirrhosis|usual interstitial pneumonitis|fibrosing alveolitis|organizing interstitial pneumonia|IPF|chronic interstitial pneumonitis|sclerosing alveolitis|bronchiolar emphysema,,DOID:0050156|RADLEX:RID28836|ICD10CM:J84.112|SNOMEDCT:700250006|ORDO:2032,,RGO:14505,RGO:14505,idiopathic pulmonary fibrosis,,
rgo:14487,small airways disease,,,false,,,rgo:00000,,,,,RGO:14487,RGO:14487,small airways disease,,
rgo:14485,pulmonary veno-occlusive disease,,,false,,,rgo:02774,,,SNOMEDCT:89420002|ORDO:31837,,RGO:14485,RGO:14485,pulmonary veno-occlusive disease,,
rgo:14486,rheumatoid lung disease,,,false,,,rgo:00000,,,SNOMEDCT:398726004|DOID:849,,RGO:14486,RGO:14486,rheumatoid lung disease,,
rgo:01396,lymphoid hyperplasia,,,false,,,rgo:00000,,,SNOMEDCT:43961000|SNOMEDCT:128863005|RADLEX:RID3780,,RGO:01396,RGO:01396,lymphoid hyperplasia,,
rgo:01392,anisakiasis,,,false,,,rgo:00000,,,SNOMEDCT:442652006|ICD10CM:B81.0|DOID:7033|ORDO:1070,,RGO:01392,RGO:01392,anisakiasis,,
rgo:01395,ileocolic prolapse,,,false,,,rgo:00000,,,,,RGO:01395,RGO:01395,ileocolic prolapse,,
rgo:04896,incarcerated hernia,,,false,,,rgo:00000,,,SNOMEDCT:110418002|RADLEX:RID6260,,RGO:04896,RGO:04896,incarcerated hernia,,
rgo:04891,immunosuppressive therapy,,,false,,,rgo:00000,,,SNOMEDCT:86553008,,RGO:04891,RGO:04891,immunosuppressive therapy,,
rgo:04892,pyloroduodenal obstruction,,,false,,,rgo:00000,,,,,RGO:04892,RGO:04892,pyloroduodenal obstruction,,
rgo:04893,intramural perforation peptic ulcer,,,false,,,rgo:00000,,,,,RGO:04893,RGO:04893,intramural perforation peptic ulcer,,
rgo:09917,posterior vertebral scalloping,,,false,,,rgo:00000,,,RADLEX:RID35455,,RGO:09917,RGO:09917,posterior vertebral scalloping,,
rgo:27280,panostotic fibrous dysplasia,,,false,,,rgo:06301,,,,,RGO:27280,RGO:27280,panostotic fibrous dysplasia,,
rgo:27287,familial trigonocephaly,,,false,,,rgo:00000,,,,,RGO:27287,RGO:27287,familial trigonocephaly,,
rgo:27286,chromosome 9p-like syndrome,,,false,,,rgo:00000,,,,,RGO:27286,RGO:27286,chromosome 9p-like syndrome,,
rgo:27288,Say-Meyer syndrome,,,false,,,rgo:00000,Say-Meyer trigonocephaly syndrome,,,,RGO:27288,RGO:27288,Say-Meyer syndrome,,
rgo:18616,sinolith,,,false,,,rgo:00000,,,,,RGO:18616,RGO:18616,sinolith,,
rgo:18619,pyomucocele,,,false,,,rgo:00000,,,,,RGO:18619,RGO:18619,pyomucocele,,
rgo:18613,dried secretions,,,false,,,rgo:00000,,,,,RGO:18613,RGO:18613,dried secretions,,
rgo:18617,undescended maxillary tooth,,,false,,,rgo:00000,,,,,RGO:18617,RGO:18617,undescended maxillary tooth,,
rgo:18610,sinonasal mass without bone changes,,,false,,,rgo:00000,,,,,RGO:18610,RGO:18610,sinonasal mass without bone changes,,
rgo:18618,sinonasal mass with bony remodeling without erosion,,,false,,,rgo:00000,,,,,RGO:18618,RGO:18618,sinonasal mass with bony remodeling without erosion,,
rgo:29069,macrocephaly-cutis marmorata telangiectasia congenita,,,false,,,rgo:00000,,,,,RGO:29069,RGO:29069,macrocephaly-cutis marmorata telangiectasia congenita,,
rgo:29064,molybdenum excess,,,false,,,rgo:00000,,,,,RGO:29064,RGO:29064,molybdenum excess,,
rgo:29061,Werdnig-Hoffmann syndrome,,,false,,,rgo:00000,,,,,RGO:29061,RGO:29061,Werdnig-Hoffmann syndrome,,
rgo:29065,reflex sympathetic dystrophy syndrome,,,false,,,rgo:00000,,,,,RGO:29065,RGO:29065,reflex sympathetic dystrophy syndrome,,
