layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
28,down_proj,0.023067503859907634,4096,14336,3.5,5.258055686791309,0.018093352517083668,1.1942356847692772,True,1.0079548358917236,dense,0.4718679449538077,2.7013568970410384,0.0034410728213730667,model.layers.1.mlp.down_proj,4096,502.75557720288634,4096,123,0,1,0.38393595155027016,1.0079548358917236,498.7878020924474,success,1.0039695501327515,0.09015075862407684,,0,1.0079548358917236,0.28626418113708496
34,q_proj,0.02731328281137213,4096,4096,1.0,3.7425542829442406,2.1841235256280425,1.1175967797073143,True,3.8334665298461914,dense,2.2938464492664066,2.495303605077467,0.5835916757658377,model.layers.2.self_attn.q_proj,4096,312.82654998744755,4096,162,36,1,0.21547541458245356,3.8334665298461914,81.60409059316841,success,1.9579240083694458,1.4978128319853568e-06,,37,3.8334665298461914,0.37314853072166443
35,k_proj,0.03422192687757661,1024,4096,4.0,5.5693673305666564,1.512908659854287,0.9859169682455285,True,1.869167447090149,dense,1.5357437719599507,2.1196639199744896,0.2716482088640319,model.layers.2.self_attn.k_proj,1024,131.72369964293557,1024,62,0,1,0.5803102312924868,1.869167447090149,70.47185625236422,success,1.3671749830245972,0.003157363273203373,,0,1.869167447090149,0.3759644031524658
36,v_proj,0.08130193055032003,1024,4096,4.0,9.049457240493458,-10.341358755445786,1.0210445002100508,True,0.07198464870452881,dense,-9.423136350544036,1.3251654881858723,-1.1427601104264549,model.layers.2.self_attn.v_proj,1024,21.14294539624825,1024,54,0,1,1.0953923858644727,0.07198464870452881,293.7146430071843,success,0.26829954981803894,0.048326510936021805,under-trained,0,0.07198464870452881,0.04831165820360184
37,o_proj,0.0176002063390307,4096,4096,1.0,4.044250602751106,-0.34977691616807927,1.1400287680204326,True,0.8194313049316406,dense,-0.2645777896704077,1.9396440724269277,-0.08648744860917945,model.layers.2.self_attn.o_proj,4096,87.02500810959943,4096,154,11,1,0.24531270439449465,0.8194313049316406,106.20171280478394,success,0.9052244424819946,1.9795021216850728e-05,,27,0.8194313049316406,0.09019792079925537
40,gate_proj,0.030503340889162067,4096,14336,3.5,3.9533401265898727,2.106117171949126,1.1831997493351087,True,3.409916400909424,dense,2.229783912201368,2.758796993102351,0.5327437317582512,model.layers.2.mlp.gate_proj,4096,573.8481595441117,4096,609,0,1,0.1196753812845089,3.409916400909424,168.28804348137876,success,1.8465958833694458,0.024380503222346306,,0,3.409916400909424,0.2382468730211258
41,up_proj,0.014447055295824573,4096,14336,3.5,9.445108866774918,-1.7412304256588433,1.1922218934387765,True,0.6541048884391785,dense,-1.4046702521609855,2.704362026095024,-0.18435260516519547,model.layers.2.mlp.up_proj,4096,506.2464911553543,4096,96,0,1,0.861925314410518,0.6541048884391785,773.9530771025989,success,0.8087674975395203,0.02553618513047695,under-trained,0,0.6541048884391785,0.3239741027355194
42,down_proj,0.011313422982501264,4096,14336,3.5,4.385500060461787,0.08033839569100287,1.1897497168034086,True,1.0430835485458374,dense,1.0309060366728782,2.6972923290709305,0.018319095789168304,model.layers.2.mlp.down_proj,4096,498.0722308456898,4096,516,0,1,0.14903832982995174,1.0430835485458374,477.4998431717691,success,1.0213146209716797,0.09893693774938583,,0,1.0430835485458374,0.21328333020210266
48,q_proj,0.028095647536112656,4096,4096,1.0,2.906044555439342,2.181141262746622,1.0981671652017664,True,5.630581855773926,dense,2.4426610448744794,2.496389611006081,0.7505532765022842,model.layers.3.self_attn.q_proj,4096,313.6097895316503,4096,230,69,1,0.12568085612790558,5.630581855773926,55.69758109635802,success,2.372884750366211,9.905917977448553e-06,,63,5.630581855773926,0.3115915060043335
49,k_proj,0.04303741053244725,1024,4096,4.0,3.8293784493533165,1.7100593563241755,0.9533693061272646,True,2.7961673736572266,dense,1.9068386855534678,2.1408945257655905,0.4465631639549652,model.layers.3.self_attn.k_proj,1024,138.323040213696,1024,54,0,1,0.38502963834126236,2.7961673736572266,49.468798440623175,success,1.6721744537353516,0.0030886619351804256,,0,2.7961673736572266,0.501973569393158
50,v_proj,0.05737077663483581,1024,4096,4.0,6.907732194806015,-7.256776947657614,1.0279564588558336,True,0.08901648223400116,dense,-6.151820451047663,1.4264497857912686,-1.050529572225462,model.layers.3.self_attn.v_proj,1024,26.696220809360966,1024,72,0,1,0.6962329160635699,0.08901648223400116,299.90199724118,success,0.298356294631958,0.05735602602362633,under-trained,0,0.08901648223400116,0.052934519946575165
51,o_proj,0.027214199401723427,4096,4096,1.0,3.9956988671471136,-0.6844622671875537,1.15208052076017,True,0.6740626096725464,dense,-0.5021492907315398,2.0328165906283804,-0.17129976255599372,model.layers.3.self_attn.o_proj,4096,107.84911623075658,4096,286,8,1,0.177139387479454,0.6740626096725464,159.9986628588533,success,0.8210131525993347,1.0349557669542264e-05,,19,0.6740626096725464,0.07966707646846771
54,gate_proj,0.021920539053465138,4096,14336,3.5,3.53315005992863,1.6879367511064984,1.182529905493462,True,3.004296064376831,dense,2.0375787369671103,2.7583400214406115,0.4777427288612233,model.layers.3.mlp.gate_proj,4096,573.2446648100158,4096,841,0,1,0.08735000206650448,3.004296064376831,190.8083133374279,success,1.7332905530929565,0.03262646123766899,,0,3.004296064376831,0.19661088287830353
55,up_proj,0.019728120887034906,4096,14336,3.5,9.36456484888898,-1.6670411385908634,1.1939818890902483,True,0.6637188196182251,dense,-1.471646284514024,2.6965429730090746,-0.17801586784768142,model.layers.3.mlp.up_proj,4096,497.2135700818035,4096,86,0,1,0.9019742242956985,0.6637188196182251,749.1328487081375,success,0.8146893978118896,0.03025990165770054,under-trained,0,0.6637188196182251,0.3151843547821045
56,down_proj,0.027397763847563983,4096,14336,3.5,6.288865751794658,-0.11199113979235403,1.1895181575399536,True,0.9598252177238464,dense,0.3851072207552556,2.6945979173996726,-0.017807843928039812,model.layers.3.mlp.down_proj,4096,494.9917007256299,4096,53,0,1,0.7264815823154214,0.9598252177238464,515.7102476422381,success,0.9797067046165466,0.09313859045505524,under-trained,0,0.9598252177238464,0.4126172959804535
